"","title","url","imdbRating","ratingCount","duration","year","type","nrOfWins","nrOfNominations","nrOfPhotos","nrOfNewsArticles","nrOfUserReviews","nrOfGenre","Action","Adult","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","FilmNoir","GameShow","History","Horror","Music","Musical","Mystery","News","RealityTV","Romance","SciFi","Short","Sport","TalkShow","Thriller","War","Western","Recommendation"
"13376","Mexican","http://www.imdb.com/title/tt0236493/",6.1,"73385","7380",2001,"video.movie","2","1","59","202",338,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13378","Das Versprechen","http://www.imdb.com/title/tt0237572/",6.8,"37028","7440",2001,"video.movie","1","6","62","46",518,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"13379","Corellis Mandoline","http://www.imdb.com/title/tt0238112/",5.9,"24960","7860",2001,"video.movie","0","0","40","56",216,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13381","Equilibrium","http://www.imdb.com/title/tt0238380/",7.6,"216012","6420",2002,"video.movie","0","0","22","198",1105,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Good"
"13385","Lost Heaven","http://www.imdb.com/title/tt0238924/",7.1,"11170","6240",2002,"video.movie","2","0","25","26",121,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13389","Der Himmel von Hollywood","http://www.imdb.com/title/tt0239467/",5.3,"546","5400",2001,"video.movie","0","0","2","16",10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13392","Zickenterror - Der Teufel ist eine Frau","http://www.imdb.com/title/tt0239948/",5.9,"29255","5400",2001,"video.movie","0","0","72","25",196,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13395","Dr olittle 2","http://www.imdb.com/title/tt0240462/",4.6,"28573","5220",2001,"video.movie","2","6","58","33",78,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"13396","Ocean's Eleven","http://www.imdb.com/title/tt0240772/",7.8,"301897","6960",2001,"video.movie","4","17","54","1238",827,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"13398","Till Human Voices Wake Us","http://www.imdb.com/title/tt0240980/",6.5,"1865","6060",2002,"video.movie","0","0","6","13",47,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13402","The New Guy","http://www.imdb.com/title/tt0241760/",5.8,"25747","5280",2002,"video.movie","0","0","15","75",156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13404","Bully - Diese Kids schockten Amerika","http://www.imdb.com/title/tt0242193/",7,"25955","6900",2001,"video.movie","3","1","68","104",327,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"13408","Exit Wounds - Die Copjäger","http://www.imdb.com/title/tt0242445/",5.5,"24475","6060",2001,"video.movie","0","0","47","130",228,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13415","Wit","http://www.imdb.com/title/tt0243664/",8.1,"6532","5940",2001,"video.movie","9","15","5","53",116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"13418","40 Tage und 40 Nächte","http://www.imdb.com/title/tt0243736/",5.6,"56025","5760",2002,"video.movie","1","2","44","21",203,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13421","Männerzirkus","http://www.imdb.com/title/tt0244970/",6.1,"16796","5820",2001,"video.movie","0","0","37","583",161,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13422","Die Liebe der Charlotte Gray","http://www.imdb.com/title/tt0245046/",6.5,"7813","7260",2001,"video.movie","1","4","30","24",127,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Average"
"13423","The Fluffer","http://www.imdb.com/title/tt0245115/",5.8,"2217","5700",2001,"video.movie","1","0","10","14",39,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13426","Windtalkers","http://www.imdb.com/title/tt0245562/",6,"46972","8040",2002,"video.movie","1","3","114","62",443,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Average"
"13428","13 Geister","http://www.imdb.com/title/tt0245674/",5.5,"54330","5460",2001,"video.movie","0","0","79","116",475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"13432","Jede Menge Ärger","http://www.imdb.com/title/tt0246464/",6.5,"16094","5100",2002,"video.movie","0","0","70","112",180,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"13434","Gamle mænd i nye biler","http://www.imdb.com/title/tt0246692/",6.8,"6349","5700",2002,"video.movie","1","4","5","0",23,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13442","Inside a Skinhead","http://www.imdb.com/title/tt0247199/",7.3,"25396","6120",2001,"video.movie","6","9","9","55",152,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13444","Juwanna Mann","http://www.imdb.com/title/tt0247444/",4.4,"4833","5460",2002,"video.movie","0","0","65","8",40,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Fair"
"13447","Plötzlich Prinzessin!","http://www.imdb.com/title/tt0247638/",6.1,"67812","6900",2001,"video.movie","2","11","40","290",292,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13452","Der Schuh des Manitu","http://www.imdb.com/title/tt0248408/",6.6,"10170","5220",2001,"video.movie","12","0","17","5",48,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Average"
"13456","Yaadein ","http://www.imdb.com/title/tt0248617/",4.4,"1884","10260",2001,"video.movie","0","0","3","5",27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Fair"
"13459","Hedwig and the Angry Inch","http://www.imdb.com/title/tt0248845/",7.8,"23327","5700",2001,"video.movie","28","28","28","481",224,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13460","T  Sindrom","http://www.imdb.com/title/tt0249180/",6.3,"465","6120",2002,"video.movie","0","0","0","0",9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"13461","Die Unicorn und der Aufstand der Elfen","http://www.imdb.com/title/tt0249326/",6.5,"996","10200",2001,"video.movie","6","12","5","0",16,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13462","Asoka - Der Weg des Kriegers","http://www.imdb.com/title/tt0249371/",6.8,"7818","10560",2001,"video.movie","2","17","11","35",94,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13466","Susi und Strolch 2: Kleine Strolche - Großes Abenteuer!","http://www.imdb.com/title/tt0249677/",5.8,"4534","4140",2001,"video.movie","1","7","19","5",40,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13468","Storytelling","http://www.imdb.com/title/tt0250081/",6.9,"13998","5220",2001,"video.movie","0","0","18","68",131,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13470","All Over the Guy","http://www.imdb.com/title/tt0250202/",6.6,"3465","5700",2001,"video.movie","0","0","7","11",87,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13471","The Other Side of Heaven","http://www.imdb.com/title/tt0250371/",6.5,"2734","6780",2001,"video.movie","1","0","18","3",83,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13472","Natürlich blond!","http://www.imdb.com/title/tt0250494/",6.2,"95723","5760",2001,"video.movie","6","9","51","967",539,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13473","Ritual","http://www.imdb.com/title/tt0250698/",4.8,"916","5940",2002,"video.movie","0","0","0","0",21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"13475","Die Entdeckung des Himmels","http://www.imdb.com/title/tt0251052/",6.8,"3317","9000",2001,"video.movie","3","2","0","0",38,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13476","Evolution","http://www.imdb.com/title/tt0251075/",6,"88195","6060",2001,"video.movie","0","0","33","129",386,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"13477","Wie werde ich ihn los in 10 Tagen","http://www.imdb.com/title/tt0251127/",6.3,"113442","6960",2003,"video.movie","1","7","93","212",348,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13485","Heist - Der letzte Coup","http://www.imdb.com/title/tt0252503/",6.6,"25309","6540",2001,"video.movie","0","0","21","28",263,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13489","American Pie 2","http://www.imdb.com/title/tt0252866/",6.4,"163499","6480",2001,"video.movie","8","3","75","150",425,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13490","Die Herrschaft des Feuers","http://www.imdb.com/title/tt0253556/",6.2,"90845","6060",2002,"video.movie","1","2","59","109",561,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13495","Sternenkind","http://www.imdb.com/title/tt0254481/",7,"7018","10260",2003,"video.movie","25","30","2","19",42,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"13497","Die Klavierspielerin","http://www.imdb.com/title/tt0254686/",7.4,"29624","7860",2001,"video.movie","18","17","19","83",228,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"13510","Sweet Home Alabama - Liebe auf Umwegen","http://www.imdb.com/title/tt0256415/",6.1,"69902","6480",2002,"video.movie","3","6","38","42",383,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13514","Das Liebesdreieck","http://www.imdb.com/title/tt0256692/",5.4,"2209","9600",2001,"video.movie","0","0","2","7",14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13516","Kangaroo Jack","http://www.imdb.com/title/tt0257568/",4.3,"19323","5340",2003,"video.movie","1","5","56","54",175,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"13518","High Crimes - Auf höchsten Befehl","http://www.imdb.com/title/tt0257756/",6.3,"25623","6900",2002,"video.movie","0","0","55","50",171,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"13519","Fidel","http://www.imdb.com/title/tt0258351/",6.5,"1073","12360",2002,"video.movie","0","0","4","2",26,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13520","Bubble Boy","http://www.imdb.com/title/tt0258470/",5.6,"21513","5040",2001,"video.movie","0","0","67","54",179,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13522","The Reckoning","http://www.imdb.com/title/tt0258816/",6.6,"4422","6720",2002,"video.movie","0","0","16","15",50,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"13525","Attila - Der Hunne","http://www.imdb.com/title/tt0259127/",6.8,"7113","10620",2001,"video.movie","1","2","21","60",73,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13527","My Big Fat Greek Wedding - Hochzeit auf Griechisch","http://www.imdb.com/title/tt0259446/",6.6,"84424","5700",2002,"video.movie","16","23","30","502",742,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13530","Tremors 3 - Die neue Brut","http://www.imdb.com/title/tt0259685/",5.4,"8567","6240",2001,"video.movie","1","2","9","6",91,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13531","Ein Weihnachtsmärchen","http://www.imdb.com/title/tt0259929/",5.6,"1145","4620",2001,"video.movie","0","0","20","5",14,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13554","Megiddo - Das Ende der Welt","http://www.imdb.com/title/tt0263728/",4.1,"2132","6240",2001,"video.movie","0","0","5","7",109,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Fair"
"13555","Uptown Girls - Eine Zicke kommt selten allein","http://www.imdb.com/title/tt0263757/",6,"23972","5520",2003,"video.movie","0","0","34","109",131,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13560","2001 Maniacs","http://www.imdb.com/title/tt0264323/",5.4,"9315","5220",2005,"video.movie","0","0","31","0",111,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13561","Basic - Hinter jeder Lüge eine Wahrheit","http://www.imdb.com/title/tt0264395/",6.5,"43367","5880",2003,"video.movie","0","0","24","70",281,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13562","Dagon","http://www.imdb.com/title/tt0264508/",6.3,"10684","5700",2001,"video.movie","3","5","7","86",195,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"13566","Dämonisch","http://www.imdb.com/title/tt0264616/",7.3,"48912","6000",2001,"video.movie","6","9","15","111",445,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"13571","Main prem ki diwani hoon - Ich sehne mich nach deiner Liebe","http://www.imdb.com/title/tt0265148/",4,"2290","11820",2003,"video.movie","0","0","0","0",29,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Fair"
"13572","Lügen haben kurze Beine","http://www.imdb.com/title/tt0265298/",5.4,"24514","5280",2002,"video.movie","1","3","24","52",92,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13584","The Cat's Meow","http://www.imdb.com/title/tt0266391/",6.4,"6303","6840",2001,"video.movie","1","0","14","25",118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13585","Yamakasi - Die Samurai der Moderne","http://www.imdb.com/title/tt0267129/",6,"7098","5400",2001,"video.movie","0","0","0","0",48,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13588","Chandni Bar","http://www.imdb.com/title/tt0267363/",7.7,"1255","9000",2001,"video.movie","7","14","0","0",12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13590","The Matthew Shepard Story","http://www.imdb.com/title/tt0267736/",7.6,"984","5280",2002,"video.movie","5","3","14","0",26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13591","Dabei sein ist alles","http://www.imdb.com/title/tt0267891/",5.8,"28005","5640",2005,"video.movie","0","0","30","60",151,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Average"
"13594","Scooby-Doo","http://www.imdb.com/title/tt0267913/",4.9,"56922","5160",2002,"video.movie","3","8","128","1098",509,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fair"
"13596","The Man Who Sued God","http://www.imdb.com/title/tt0268437/",6.5,"3852","5820",2001,"video.movie","0","0","5","16",42,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13600","Die Stunde des Jägers","http://www.imdb.com/title/tt0269347/",6,"30434","5640",2003,"video.movie","0","0","44","40",304,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13602","Ni na bian ji dian","http://www.imdb.com/title/tt0269746/",7.3,"2998","6960",2001,"video.movie","12","2","4","0",26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"13603","Geständnisse - Confessions of a Dangerous Mind","http://www.imdb.com/title/tt0270288/",7.1,"61882","6780",2002,"video.movie","7","11","25","181",273,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13604","Juana la Loca","http://www.imdb.com/title/tt0270480/",6.6,"2733","6900",2001,"video.movie","14","12","14","250",30,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13605","Teknolust","http://www.imdb.com/title/tt0270688/",5.3,"993","5100",2002,"video.movie","1","1","17","8",31,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13606","Superbabies: Baby Geniuses 2","http://www.imdb.com/title/tt0270846/",1.9,"22368","5280",2004,"video.movie","0","0","17","20",125,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poor"
"13607","The Karate Dog","http://www.imdb.com/title/tt0270882/",2.7,"1185","5040",2004,"video.movie","0","0","2","5",17,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poor"
"13608","Costa!","http://www.imdb.com/title/tt0270891/",4.4,"1893","5700",2001,"video.movie","1","0","0","0",16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Fair"
"13610","Schiffbruch","http://www.imdb.com/title/tt0271172/",6.2,"1018","5580",2001,"video.movie","0","0","2","8",19,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13611","Safecrackers oder Diebe haben's schwer","http://www.imdb.com/title/tt0271259/",6.4,"11449","5160",2002,"video.movie","0","0","82","88",89,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13612","Arac Attack - Angriff der achtbeinigen Monster","http://www.imdb.com/title/tt0271367/",5.4,"37337","5940",2002,"video.movie","0","0","43","60",282,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13613","National Security","http://www.imdb.com/title/tt0271668/",5.5,"32959","5280",2003,"video.movie","0","0","45","9",136,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13616","Spion wider Willen","http://www.imdb.com/title/tt0271946/",5.8,"9831","6480",2001,"video.movie","2","2","9","0",49,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"13617","Nenn' mich einfach Nikolaus","http://www.imdb.com/title/tt0272018/",5.4,"1277","5400",2001,"video.movie","0","0","6","0",11,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13625","Darkness","http://www.imdb.com/title/tt0273517/",5.4,"14762","6120",2002,"video.movie","2","3","10","54",344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13627","It's All About Love","http://www.imdb.com/title/tt0273689/",5.5,"6643","6240",2003,"video.movie","3","0","8","35",116,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Average"
"13628","Max Keebles großer Plan","http://www.imdb.com/title/tt0273799/",5.3,"4894","5160",2001,"video.movie","1","1","26","8",67,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13631","Nix wie raus aus Orange County","http://www.imdb.com/title/tt0273923/",6.2,"38165","4920",2002,"video.movie","0","0","39","14",221,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13634","Tanguy - Der Nesthocker","http://www.imdb.com/title/tt0274155/",6.4,"4656","6540",2001,"video.movie","0","0","0","0",16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13635","24 Hour Party People","http://www.imdb.com/title/tt0274309/",7.4,"22926","7020",2002,"video.movie","1","12","34","11",124,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13636","Die Ahnungslosen","http://www.imdb.com/title/tt0274497/",7.4,"5889","6360",2001,"video.movie","11","9","5","7",39,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"13638","The Hours - Von Ewigkeit zu Ewigkeit","http://www.imdb.com/title/tt0274558/",7.6,"86089","6840",2002,"video.movie","44","69","42","901",644,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13640","Die Pretender - Insel der Gequälten","http://www.imdb.com/title/tt0274735/",7.2,"899","5460",2001,"video.movie","0","0","2","0",16,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"13642","Secretary - Womit kann ich dienen?","http://www.imdb.com/title/tt0274812/",7.1,"55789","6240",2002,"video.movie","17","20","44","260",375,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"13646","Cowboy Bebop: Tengoku no tobira","http://www.imdb.com/title/tt0275277/",7.9,"23437","6900",2001,"video.movie","0","0","20","8",114,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13648","Amores possíveis - Mögliche Lieben","http://www.imdb.com/title/tt0275915/",7,"875","5880",2001,"video.movie","2","4","3","0",15,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"13656","Beijing Bicycle - Fahrradiebe","http://www.imdb.com/title/tt0276501/",7.3,"3512","6780",2001,"video.movie","1","4","8","0",46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13660","Wir waren Helden","http://www.imdb.com/title/tt0277434/",7.1,"80370","8280",2002,"video.movie","1","5","113","192",734,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13662","Ned Kelly","http://www.imdb.com/title/tt0277941/",6.5,"18283","6600",2003,"video.movie","3","14","12","107",131,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13667","All About the Money","http://www.imdb.com/title/tt0278295/",5.6,"8291","5700",2002,"video.movie","0","0","58","28",31,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13670","Ernst sein ist alles","http://www.imdb.com/title/tt0278500/",6.9,"16150","5820",2002,"video.movie","1","1","19","109",139,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13671","Orientations: Chris Doyle - Stirred But Not Shaken","http://www.imdb.com/title/tt0278610/",6.5,"23","3120",2001,"video.movie","0","0","0","0",0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"13676","Elling","http://www.imdb.com/title/tt0279064/",7.6,"10769","5340",2001,"video.movie","14","3","16","6",96,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13677","The Good Girl","http://www.imdb.com/title/tt0279113/",6.5,"33377","5580",2002,"video.movie","6","15","47","251",294,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"13678","Munje!","http://www.imdb.com/title/tt0279248/",7.7,"3167","5400",2001,"video.movie","0","0","0","0",10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"13679","Mord im Orient Express","http://www.imdb.com/title/tt0279250/",5.1,"652","5100",2001,"video.movie","0","0","0","0",34,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
